ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Countries,Durations,Ecoregions,Heights,"Light Requirements","Plant Types","Seasons of Interest","Water Needs","Scientific Name",Countries,"Season of Interest","Height Range",Min-Height,"Max Height","Min Spread","Max Spread","Plant Gallery"
11240,"Brown-Eyed Susan","This low-maintenance plant is disease and deer-resistant. Flowers are long lasting and are excellent cut flowers. Deadheading can be used to promote longer blooming and reduce self-seeding.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/brown-eyed-susan/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba-1.png,Rudbeckia-triloba-inat.jpeg|Rudbeckia-triloba.png|Rudbeckia-triloba-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Rudbeckia-triloba-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Rudbeckia-triloba.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Rudbeckia-triloba-1.png,12854|12855|12856,Rudbeckia-triloba-inat.jpeg|Rudbeckia-triloba.png|Rudbeckia-triloba-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba-inat.jpeg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.2 - Central USA Plains|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains","3–4 ft|4–5 ft","Full Sun","Container Friendly|Flower","Mid-Late Summer through Fall",Average,"Rudbeckia triloba","United States","Mid-Late Summer through Fall","3–4 ft|4–5 ft",3,4,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Rudbeckia-triloba-1.png
11241,"White Goldenrod","This plant is attractive to pollinators and birds while being resistant to deer. Once established, this plant is drought-tolerant. Deadheading should be used to avoid self-seeding.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/white-goldenrod/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-bicolor-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-bicolor.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-bicolor-1.png,solidago-bicolor-inat.jpeg|Solidago-bicolor.png|Solidago-bicolor-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/solidago-bicolor-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-bicolor.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-bicolor-1.png,12857|12858|12859,solidago-bicolor-inat.jpeg|Solidago-bicolor.png|Solidago-bicolor-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-bicolor-inat.jpeg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests","1–2 ft|2–3 ft|3–4 ft","Full Sun|Partial Sun","Container Friendly|Flower","Mid-Late Summer through Fall",Low|Average,"Solidago bicolor","United States","Mid-Late Summer through Fall","1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-bicolor-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-bicolor.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-bicolor-1.png
11242,"Wreath Goldenrod","This plant bears a profusion of flowers in late summer that are highly attractive to a variety of species. This less-aggressive goldenrod is deer-resistant with no serious pests or diseases.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/wreath-goldenrod/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia-1.png,Solidago-caesia-inat.jpg|Solidago-caesia.png|Solidago-caesia-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-caesia-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-caesia.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-caesia-1.png,12860|12861|12862,Solidago-caesia-inat.jpg|Solidago-caesia.png|Solidago-caesia-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia-inat.jpg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains","1–2 ft|2–3 ft|3–4 ft","Full Sun|Partial Sun","Container Friendly|Flower","Late Summer through Fall",Low|Average,"Solidago caesia","United States","Late Summer through Fall","1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-caesia-1.png
11243,"Old Field Goldenrod","This plant is a less-aggressive, shorter alternative to tall goldenrod. Its showy, yellow flowers are attractive to birds and pollinators and provides a splash of color to late season. It can tolerate poor, dry soil.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/old-field-goldenrod/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-nemoralis-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-nemoralis.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-nemoralis-1.png,solidago-nemoralis-inat.jpg|Solidago-nemoralis.png|Solidago-nemoralis-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/solidago-nemoralis-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-nemoralis.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-nemoralis-1.png,12863|12864|12865,solidago-nemoralis-inat.jpg|Solidago-nemoralis.png|Solidago-nemoralis-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-nemoralis-inat.jpg,,,,,,,,,"United States",Perennial,"5.2 - Mixed Wood Shield|5.3 - Atlantic Highlands|8.1 - Mixed Wood Plains (USA)|8.2 - Central USA Plains|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests|9.2 - Temperate Prairies","1–2 ft|2–3 ft","Full Sun","Container Friendly|Flower","Summer through Fall",Low|Average,"Solidago nemoralis","United States","Summer through Fall","1–2 ft|2–3 ft",1,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-nemoralis-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-nemoralis.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-nemoralis-1.png
11244,"Wrinkleleaf Goldenrod","This compact goldenrod has arching sprays of bright yellow flowers that support over 100 species of insects. This species is deer-resistant with no serious pests or diseases.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/wrinkleleaf-goldenrod/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa-1.png,Solidago-rugosa-inat.jpeg|Solidago-rugosa.png|Solidago-rugosa-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-rugosa-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-rugosa.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-rugosa-1.png,12866|12867|12868,Solidago-rugosa-inat.jpeg|Solidago-rugosa.png|Solidago-rugosa-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa-inat.jpeg,,,,,,,,,"United States",Perennial,"5.3 - Atlantic Highlands|8.1 - Mixed Wood Plains (USA)|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests","3–4 ft|4–5 ft|5–7 ft","Full Sun","Container Friendly|Flower","Late Summer through Fall",Average|High,"Solidago rugosa","United States","Late Summer through Fall","3–4 ft|4–5 ft|5–7 ft",3,5,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rugosa-1.png
11245,"Stiff Goldenrod","A beautiful late-season bloom that produces thick clusters of yellow flowers. It is attractive to pollinators and seed birds. It is deer-resistant and thrives in poor, dry soil.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/stiff-goldenrod/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-rigida-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rigida.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rigida-1.png,solidago-rigida-inat.jpeg|Solidago-rigida.png|Solidago-rigida-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/solidago-rigida-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-rigida.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Solidago-rigida-1.png,12869|12870|12871,solidago-rigida-inat.jpeg|Solidago-rigida.png|Solidago-rigida-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-rigida-inat.jpeg,,,,,,,,,"United States",Perennial,"9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies","3–4 ft|4–5 ft|5–7 ft","Full Sun","Container Friendly|Flower","Late Summer through Fall",Average|Low,"Solidago rigida","United States","Late Summer through Fall","3–4 ft|4–5 ft|5–7 ft",3,5,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/solidago-rigida-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rigida.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Solidago-rigida-1.png
11246,"Desert or Globe Mallow","This bushy plant has striking flowers that are typically orange, but other varieties are available. Disease and drought-resistant. Cut back the plant after it flowers to get more blooms.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/desert-or-globe-mallow/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-3.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-1.png,Sphaeralcea-ambigua-2.jpg|Sphaeralcea-ambigua-3.jpg|Sphaeralcea-ambigua-inat.jpeg|Sphaeralcea-ambigua.jpg|Sphaeralcea-ambigua.png|Sphaeralcea-ambigua-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Sphaeralcea-ambigua-2.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Sphaeralcea-ambigua-3.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Sphaeralcea-ambigua-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Sphaeralcea-ambigua.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Sphaeralcea-ambigua.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Sphaeralcea-ambigua-1.png,12872|12873|12874|12875|12876|12877,Sphaeralcea-ambigua-2.jpg|Sphaeralcea-ambigua-3.jpg|Sphaeralcea-ambigua-inat.jpeg|Sphaeralcea-ambigua.jpg|Sphaeralcea-ambigua.png|Sphaeralcea-ambigua-1.png,|||||,|||||,|||||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-2.jpg,,,,,,,,,"United States",Perennial,"9.3 - West-Central Semi-Arid Prairies|10.2 - Warm Deserts|12.1 - Western Sierra Madre Piedmont","2–3 ft|3–4 ft|4–5 ft","Full Sun","Container Friendly|Flower","Spring through Fall",Low,"Sphaeralcea ambigua","United States","Spring through Fall","2–3 ft|3–4 ft|4–5 ft",2,4,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-3.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Sphaeralcea-ambigua-1.png
11247,"Pacific Aster","This species boasts a profusion of star-shaped flowers that provide a late-season food source for a variety of pollinators. Cut back in early spring to encourage bushiness. No serious pests or diseases and deer-resistant.",,"2025-06-09 10:34:34",plant,https://homegrownnationalpark.org/plant/pacific-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense-1.png,Symphyotrichum-chilense-inat.jpg|Symphyotrichum-chilense.png|Symphyotrichum-chilense-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-chilense-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-chilense.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-chilense-1.png,12878|12879|12880,Symphyotrichum-chilense-inat.jpg|Symphyotrichum-chilense.png|Symphyotrichum-chilense-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense-inat.jpg,,,,,,,,,"United States",Perennial,"7.1 - Marine West Coast Forests (Lower 48)|11.1 - Mediterranean California","1–2 ft|2–3 ft|3–4 ft|4–5 ft","Full Sun|Partial Sun","Container Friendly|Flower","Mid Summer through Fall",Low,"Symphyotrichum chilense","United States","Mid Summer through Fall","1–2 ft|2–3 ft|3–4 ft|4–5 ft",1,4,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-chilense-1.png
11248,"Blue Wood Aster","This densely flowering plant is a stunning late-season choice, providing nectar to butterflies and visual interest. This species is generally pest-free and deer-resistant.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/blue-wood-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-1.png,Symphyotrichum-cordifolium-inat.jpeg|Symphyotrichum-cordifolium.png|Symphyotrichum-cordifolium-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-cordifolium.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-1.png,12881|12882|12883,Symphyotrichum-cordifolium-inat.jpeg|Symphyotrichum-cordifolium.png|Symphyotrichum-cordifolium-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-inat.jpeg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests","2–3 ft|3–4 ft|4–5 ft|5–7 ft","Full Sun|Partial Sun","Container Friendly|Flower","Late Summer through Fall",Low|Average,"Symphyotrichum cordifolium","United States","Late Summer through Fall","2–3 ft|3–4 ft|4–5 ft|5–7 ft",2,5,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-cordifolium-1.png
11249,"First Snow Heath Aster","This beautiful, low-lying plant produces a spray of small white flowers and loves to drape over the sides of containers. It is low-maintenance and resistant to mildew and many pests.",,"2025-06-09 10:34:34",plant,https://homegrownnationalpark.org/plant/first-snow-heath-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-ericoides-2.jpg,Symphyotrichum-ericoides-2.jpg,/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-ericoides-2.jpg,12884,Symphyotrichum-ericoides-2.jpg,,,,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-ericoides-2.jpg,,,,,,,,,"United States|Canada",Perennial,"8.1 - Mixed Wood Plains (USA)|9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies|9.4 - South Central Semi-Arid Prairies|13.1 - Upper Gila Mountains","1–2 ft|2–3 ft","Full Sun","Container Friendly|Flower","Late Summer through Fall",Low|Average,"Symphyotrichum ericoides","United States|Canada","Late Summer through Fall","1–2 ft|2–3 ft",1,2,N/A,N/A,
11251,"Calico Aster","This plant produces unique white flowers with berry-like centers late summer through fall. It is a great source of nectar to butterflies and bees. Susceptible to powdery mildew.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/calico-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-1.png,Symphyotrichum-lateriflorum-inat.jpg|Symphyotrichum-lateriflorum.png|Symphyotrichum-lateriflorum-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-1.png,12889|12890|12891,Symphyotrichum-lateriflorum-inat.jpg|Symphyotrichum-lateriflorum.png|Symphyotrichum-lateriflorum-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-inat.jpg,,,,,,,,,"United States",Perennial,"5.2 - Mixed Wood Shield|5.3 - Atlantic Highlands|8.1 - Mixed Wood Plains (USA)|8.2 - Central USA Plains|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests","1–2 ft|2–3 ft","Full Sun|Partial Sun","Container Friendly|Flower","Late Summer through Fall",Average,"Symphyotrichum lateriflorum","United States","Late Summer through Fall","1–2 ft|2–3 ft",1,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-lateriflorum-1.png
11252,"New England Aster","This easy-to-grow plant produces daisy-like flowers with a yellow or red center that attracts pollinators. Do not worry if flowers close at night or in cloudy weather; they will perk up once the sun returns. Resistant to deer and rabbits.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/new-england-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-1.png,Symphyotrichum-novae-angliae-inat.jpg|Symphyotrichum-novae-angliae.png|Symphyotrichum-novae-angliae-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-1.png,12892|12893|12894,Symphyotrichum-novae-angliae-inat.jpg|Symphyotrichum-novae-angliae.png|Symphyotrichum-novae-angliae-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-inat.jpg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.2 - Central USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests|9.2 - Temperate Prairies","4–5 ft|5–7 ft","Full Sun|Partial Sun","Container Friendly|Flower","Late Summer through Fall",Average,"Symphyotrichum novae-angliae","United States","Late Summer through Fall","4–5 ft|5–7 ft",4,6,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-novae-angliae-1.png
11253,"Aromatic Aster","Colorful and aromatic, this plant produces many blue-purple flower, and the foliage emits a pleasant scent when crushed. It attracts birds and butterflies while being unattractive to deer and rabbits.",,"2025-06-09 10:34:34",plant,https://homegrownnationalpark.org/plant/aromatic-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-1.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-2.png,Symphyotrichum-oblongifolium-inat.jpeg|Symphyotrichum-oblongifolium-1.png|Symphyotrichum-oblongifolium-2.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-1.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-2.png,12895|12896|12897,Symphyotrichum-oblongifolium-inat.jpeg|Symphyotrichum-oblongifolium-1.png|Symphyotrichum-oblongifolium-2.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-inat.jpeg,,,,,,,,,"United States",Perennial,"9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies|9.4 - South Central Semi-Arid Prairies","1–2 ft|2–3 ft","Full Sun","Container Friendly|Flower","Late Summer through Fall",Average|Low,"Symphyotrichum oblongifolium","United States","Late Summer through Fall","1–2 ft|2–3 ft",1,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-1.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Symphyotrichum-oblongifolium-2.png
11254,"Prairie Ironweed","This flower adds a pop of purple color and will rebloom with deadheading. Although it sometimes may need support, this species is deer-resistant and is typically unaffected by serious diseases or pests.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/prairie-ironweed/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia_Fasciculata-1-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata-1.png,Vernonia-fasciculata-inat.jpeg|Vernonia_Fasciculata-1-scaled-1.jpg|Vernonia-fasciculata.png|Vernonia-fasciculata-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Vernonia-fasciculata-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Vernonia_Fasciculata-1-scaled-1.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Vernonia-fasciculata.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Vernonia-fasciculata-1.png,12898|12899|12900|12901,Vernonia-fasciculata-inat.jpeg|Vernonia_Fasciculata-1-scaled-1.jpg|Vernonia-fasciculata.png|Vernonia-fasciculata-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata-inat.jpeg,,,,,,,,,"United States",Perennial,"9.2 - Temperate Prairies","2–3 ft|3–4 ft|4–5 ft|5–7 ft","Full Sun","Container Friendly|Flower","Mid Summer through Fall",Average|High,"Vernonia fasciculata","United States","Mid Summer through Fall","2–3 ft|3–4 ft|4–5 ft|5–7 ft",2,6,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia_Fasciculata-1-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Vernonia-fasciculata-1.png
